schoolid,math,ses,mses,sector
73,15.29,0.34,-0.1,1
73,13.57,-0.99,-0.1,1
73,21.01,-0.4,-0.1,1
73,4.59,-0.75,-0.1,1
73,20,-0.3,-0.1,1
73,17.82,0.03,-0.1,1
73,5.89,-0.13,-0.1,1
73,4.58,0.37,-0.1,1
73,5.76,-0.62,-0.1,1
73,18.57,-1.18,-0.1,1
73,16.61,0.26,-0.1,1
73,8.37,0.69,-0.1,1
73,7.18,0.04,-0.1,1
73,18.04,0.13,-0.1,1
73,5.61,0.5,-0.1,1
73,22.6,-0.13,-0.1,1
73,19.89,0.27,-0.1,1
73,15.46,0.7,-0.1,1
73,9.14,-0.28,-0.1,1
73,19.91,0.61,-0.1,1
73,7.45,0.34,-0.1,1
73,21.48,-0.57,-0.1,1
73,18.07,0.68,-0.1,1
73,20.41,-0.34,-0.1,1
73,16.24,-0.8,-0.1,1
73,23,0.6,-0.1,1
74,16.09,-0.16,-0.05,1
74,10.18,0.69,-0.05,1
74,9.65,-0.26,-0.05,1
74,1.06,-0.04,-0.05,1
74,4.15,-0.79,-0.05,1
74,12.17,0.37,-0.05,1
74,8.26,1.21,-0.05,1
74,5.45,1.03,-0.05,1
74,6.86,0.8,-0.05,1
74,11.91,-0.75,-0.05,1
74,4.45,-0.26,-0.05,1
74,7.45,-0.1,-0.05,1
74,22.52,1.15,-0.05,1
74,4.24,-0.72,-0.05,1
74,12.68,-0.14,-0.05,1
74,12.38,0.25,-0.05,1
74,7.45,-0.17,-0.05,1
74,12.32,-0.09,-0.05,1
74,-0.91,-1.85,-0.05,1
74,11.54,0.51,-0.05,1
74,17.6,0.69,-0.05,1
74,7.2,-1.22,-0.05,1
74,-0.67,0.57,-0.05,1
74,17.45,-0.46,-0.05,1
74,6.57,0.76,-0.05,1
74,11.1,0.19,-0.05,1
74,11.58,0.55,-0.05,1
74,8.33,-0.69,-0.05,1
74,-2.28,-0.72,-0.05,1
74,10.05,1.12,-0.05,1
74,10.47,-0.32,-0.05,1
74,3.96,-0.19,-0.05,1
74,3.57,-0.35,-0.05,1
74,16.47,-0.13,-0.05,1
74,4.47,-0.26,-0.05,1
74,14.27,-0.05,-0.05,1
74,8.16,-1.04,-0.05,1
74,-2.43,-0.43,-0.05,1
74,2.78,-0.14,-0.05,1
74,0.42,-0.21,-0.05,1
74,9.22,0.58,-0.05,1
74,12.47,-0.87,-0.05,1
74,6.65,-1.45,-0.05,1
74,3.48,-0.26,-0.05,1
74,12.08,-0.82,-0.05,1
74,13.77,1.08,-0.05,1
74,5.89,0.77,-0.05,1
75,5.03,-0.42,-0.59,1
75,0.07,-0.11,-0.59,1
75,9.92,-1.69,-0.59,1
75,15.94,-1.01,-0.59,1
75,15.2,-0.68,-0.59,1
75,8.25,-1.13,-0.59,1
75,5.21,-0.25,-0.59,1
75,3.56,-0.12,-0.59,1
75,15.03,-0.31,-0.59,1
75,4.56,-0.92,-0.59,1
75,5.92,-1.79,-0.59,1
75,14.6,-0.39,-0.59,1
75,0.6,-1.44,-0.59,1
75,6.59,-0.5,-0.59,1
75,6.3,-0.74,-0.59,1
75,6.65,-1.1,-0.59,1
75,20.48,0.15,-0.59,1
75,14.94,-0.93,-0.59,1
75,9.8,-0.7,-0.59,1
75,11.84,-1.5,-0.59,1
75,3.97,-1.26,-0.59,1
75,12.96,-0.1,-0.59,1
75,8.9,-1.85,-0.59,1
75,18.78,1.12,-0.59,1
75,18.01,-0.05,-0.59,1
75,9.58,-1.79,-0.59,1
75,1.16,-1.49,-0.59,1
75,16.79,0.06,-0.59,1
75,9.5,-0.01,-0.59,1
75,4.22,-0.81,-0.59,1
75,3.13,-0.18,-0.59,1
75,7,-0.13,-0.59,1
75,15.26,-0.96,-0.59,1
75,9.66,-0.43,-0.59,1
75,11.16,-0.8,-0.59,1
75,-1.67,-0.79,-0.59,1
75,4.4,-0.09,-0.59,1
75,6.28,0.04,-0.59,1
75,10.82,-0.87,-0.59,1
75,9.67,0.07,-0.59,1
75,4.26,-0.25,-0.59,1
75,15.64,-0.99,-0.59,1
75,12.45,0.45,-0.59,1
75,14.87,-0.9,-0.59,1
75,22.94,-0.19,-0.59,1
75,14.42,-0.31,-0.59,1
75,6.91,-1.17,-0.59,1
75,17.45,-1.13,-0.59,1
75,2.24,-1.15,-0.59,1
75,16.72,-0.71,-0.59,1
75,5.56,-0.62,-0.59,1
75,7.25,-0.94,-0.59,1
75,5.15,-0.28,-0.59,1
75,-0.76,-1.34,-0.59,1
75,10.26,0.22,-0.59,1
75,3.97,-0.49,-0.59,1
75,8.25,0.13,-0.59,1
75,1.75,0.3,-0.59,1
75,5.44,0.08,-0.59,1
75,7.3,0.21,-0.59,1
75,10.13,-0.66,-0.59,1
75,8.47,-0.73,-0.59,1
75,9.81,-1.36,-0.59,1
76,22.52,-0.47,0.12,0
76,14.42,0.2,0.12,0
76,23.69,0.13,0.12,0
76,14.31,0.76,0.12,0
76,10.88,-0.64,0.12,0
76,8.11,-0.51,0.12,0
76,13.7,0.66,0.12,0
76,16.36,-0.19,0.12,0
76,21.61,0.97,0.12,0
76,15.94,0.82,0.12,0
76,24.14,0.78,0.12,0
76,22.61,0.87,0.12,0
76,11.18,0.9,0.12,0
76,15.1,0.77,0.12,0
76,23.89,0.32,0.12,0
76,17.47,-0.75,0.12,0
76,20.29,0.42,0.12,0
76,12.05,-0.08,0.12,0
76,12.09,0.24,0.12,0
76,8.11,0.68,0.12,0
76,11.61,-0.15,0.12,0
76,6.73,-0.29,0.12,0
76,17.1,0.23,0.12,0
76,7.7,0.1,0.12,0
76,11.13,0.21,0.12,0
76,20.99,-0.17,0.12,0
76,10.12,-0.12,0.12,0
76,8.18,-0.06,0.12,0
76,-0.37,-0.28,0.12,0
76,24.99,0.89,0.12,0
76,16.61,1.22,0.12,0
76,19.1,0.89,0.12,0
76,9.03,0.42,0.12,0
76,19.14,0.54,0.12,0
76,7.07,-0.34,0.12,0
76,24.42,0.48,0.12,0
76,9.22,-0.34,0.12,0
76,6.88,-0.68,0.12,0
76,10.25,0.01,0.12,0
76,11.86,0.44,0.12,0
76,3.09,-0.62,0.12,0
76,16.92,0.76,0.12,0
76,18.83,1.31,0.12,0
76,8.64,-1.2,0.12,0
76,19.52,0.14,0.12,0
76,15.12,1.15,0.12,0
76,23.24,-0.5,0.12,0
76,5.51,-1.17,0.12,0
76,14.83,-0.05,0.12,0
76,8.74,0.23,0.12,0
76,17.33,-2.22,0.12,0
76,3.81,-0.24,0.12,0
76,19.69,-0.77,0.12,0
76,20.14,0.34,0.12,0
76,9.21,-0.48,0.12,0
76,16.23,0.62,0.12,0
76,18.85,0.5,0.12,0
76,22.07,0.71,0.12,0
76,15.78,0.38,0.12,0
76,14.92,-0.48,0.12,0
76,17.86,-0.37,0.12,0
77,18.31,0.94,0.37,1
77,6.97,0.62,0.37,1
77,19.08,0.9,0.37,1
77,10.26,-1.05,0.37,1
77,13.34,-0.72,0.37,1
77,8.91,0.95,0.37,1
77,10.72,1.34,0.37,1
77,12.68,0.24,0.37,1
77,17.77,0.58,0.37,1
77,16.41,0.85,0.37,1
77,12.3,0.52,0.37,1
77,13.82,0.46,0.37,1
77,15.52,1.51,0.37,1
77,15.35,1.11,0.37,1
77,16.16,-0.93,0.37,1
77,16.41,0.86,0.37,1
77,8.43,0.34,0.37,1
77,8.87,-1.06,0.37,1
77,20.69,0.85,0.37,1
77,18.53,0.77,0.37,1
77,7.36,-0.25,0.37,1
77,12.69,1.34,0.37,1
77,18.4,-0.23,0.37,1
77,13.88,0.56,0.37,1
77,18.48,0.17,0.37,1
77,4.1,0.8,0.37,1
77,9.1,-0.06,0.37,1
77,10.41,-0.34,0.37,1
77,14.21,0.35,0.37,1
77,-1.61,1.32,0.37,1
77,9.37,-0.16,0.37,1
77,0.1,-0.2,0.37,1
77,5.07,-0.53,0.37,1
77,16.46,0.36,0.37,1
78,11.73,0.99,0.37,1
78,20,0.9,0.37,1
78,13.94,0.57,0.37,1
78,12.19,-0.68,0.37,1
78,7.91,0.14,0.37,1
78,17.17,1.26,0.37,1
78,23.53,0.95,0.37,1
78,23.88,-0.04,0.37,1
78,20.88,0.65,0.37,1
78,5.98,0.63,0.37,1
78,9.8,0.41,0.37,1
78,23.02,-1.06,0.37,1
78,8.08,1.51,0.37,1
78,13.5,0.6,0.37,1
78,9.11,0.16,0.37,1
78,18.62,0.14,0.37,1
78,11.97,0.44,0.37,1
78,5.59,0.92,0.37,1
78,21.36,-0.12,0.37,1
78,9.79,1.14,0.37,1
78,10.02,0.14,0.37,1
78,12.89,-0.02,0.37,1
78,21.04,-0.3,0.37,1
78,16.75,0.39,0.37,1
78,12.41,0.16,0.37,1
78,22.43,0.28,0.37,1
78,14.49,-0.15,0.37,1
78,10.42,0.73,0.37,1
78,15.17,0.79,0.37,1
78,4.45,-0.28,0.37,1
78,10.62,0.1,0.37,1
78,11.44,-0.75,0.37,1
78,18.78,0.92,0.37,1
78,12.86,0.02,0.37,1
78,3.03,-1.79,0.37,1
78,21.53,0.76,0.37,1
78,22.85,1.45,0.37,1
78,12.58,1.36,0.37,1
78,13.27,0.82,0.37,1
78,12.77,0.16,0.37,1
78,15.27,0.74,0.37,1
78,19.21,-0.4,0.37,1
78,15.76,0.05,0.37,1
78,8.39,-0.68,0.37,1
78,8.46,0.13,0.37,1
78,11.09,1.21,0.37,1
78,12.2,0.93,0.37,1
78,17.53,1.19,0.37,1
78,9.18,-0.62,0.37,1
78,15.27,0.71,0.37,1
78,9.28,0.97,0.37,1
78,20.19,1.08,0.37,1
78,7.13,0.62,0.37,1
78,7.56,-0.02,0.37,1
78,17.33,-0.21,0.37,1
78,7.85,1.19,0.37,1
78,16.62,0.51,0.37,1
78,13.75,-0.66,0.37,1
79,2.35,-0.02,-0.06,1
79,2.84,1.07,-0.06,1
79,4.06,-0.36,-0.06,1
79,3.42,-1.1,-0.06,1
79,17.09,0.39,-0.06,1
79,15.39,-0.6,-0.06,1
79,10.63,-0.83,-0.06,1
79,6.17,0.26,-0.06,1
79,5.04,1.19,-0.06,1
79,17.91,1.34,-0.06,1
79,15.05,-1.28,-0.06,1
79,17.07,-0.92,-0.06,1
79,19.14,-0.65,-0.06,1
79,-0.58,-0.54,-0.06,1
79,4.88,-0.37,-0.06,1
79,5.14,-1.22,-0.06,1
79,4.31,-0.89,-0.06,1
79,13.48,0.25,-0.06,1
79,0.31,-0.53,-0.06,1
79,17.16,-0.57,-0.06,1
79,15.37,0.03,-0.06,1
79,10.72,0.35,-0.06,1
79,22.45,1.26,-0.06,1
79,19.58,0.37,-0.06,1
79,21.91,0.75,-0.06,1
79,10.97,-0.47,-0.06,1
79,3.94,1.2,-0.06,1
79,5.66,0.05,-0.06,1
80,24.99,0.61,0.83,1
80,5.87,1.18,0.83,1
80,15.28,1.07,0.83,1
80,13.56,1.15,0.83,1
80,15.76,0.84,0.83,1
80,20.14,0.86,0.83,1
80,16.42,0.62,0.83,1
80,4.07,0.44,0.83,1
80,16.99,1.42,0.83,1
80,7.2,1.45,0.83,1
80,20.38,0.99,0.83,1
80,24.1,0.65,0.83,1
80,11.05,0.54,0.83,1
80,21.52,0.93,0.83,1
80,17.54,1.12,0.83,1
80,11.83,-0.32,0.83,1
80,19.47,0.24,0.83,1
80,3.55,0.8,0.83,1
80,19.43,0.73,0.83,1
80,17.99,1.01,0.83,1
80,19.86,0.59,0.83,1
80,15.5,1.34,0.83,1
80,24.14,0.93,0.83,1
80,14.57,0.39,0.83,1
80,4.1,-0.36,0.83,1
80,8.47,0.53,0.83,1
80,20.78,-0.9,0.83,1
80,9.11,0.83,0.83,1
80,10.71,1.17,0.83,1
80,10.82,-0.47,0.83,1
80,20.79,1.17,0.83,1
80,7.13,1.07,0.83,1
80,22.9,1.17,0.83,1
80,16.9,0.42,0.83,1
80,8.22,0.48,0.83,1
80,4.84,0.98,0.83,1
80,16.71,1.18,0.83,1
80,14.11,-0.1,0.83,1
80,13.71,1.24,0.83,1
80,17.31,0.95,0.83,1
80,12.41,1.26,0.83,1
80,14.93,1.07,0.83,1
80,18.8,0.9,0.83,1
80,22.08,1.51,0.83,1
80,9.4,0.76,0.83,1
80,24.48,1.07,0.83,1
80,9.99,0.7,0.83,1
80,16.57,0.9,0.83,1
80,23.81,0.45,0.83,1
80,17.16,1.12,0.83,1
80,21.82,1.3,0.83,1
80,20.69,1.18,0.83,1
80,19.02,1.51,0.83,1
80,13.66,1.26,0.83,1
80,23.14,0.93,0.83,1
80,4.68,1.42,0.83,1
80,18.23,0.63,0.83,1
81,22.52,1.36,0.43,1
81,24.13,0.5,0.43,1
81,6.76,-0.86,0.43,1
81,16.34,-0.1,0.43,1
81,4.41,0.16,0.43,1
81,6.39,0.54,0.43,1
81,23.57,1.01,0.43,1
81,18.32,0.77,0.43,1
81,16.72,-0.73,0.43,1
81,24.99,0.84,0.43,1
81,19.03,0.78,0.43,1
81,21.03,0.58,0.43,1
81,18.6,1.42,0.43,1
81,21.67,1.51,0.43,1
81,0.45,-0.29,0.43,1
81,-0.37,-1.26,0.43,1
81,17.82,0.18,0.43,1
81,11.83,0.84,0.43,1
81,14.46,1.18,0.43,1
81,18.27,-0.34,0.43,1
81,12.91,0.36,0.43,1
81,15.94,0.41,0.43,1
81,23.75,1.12,0.43,1
81,19.76,0.92,0.43,1
81,18.92,1.29,0.43,1
81,23.12,-0.12,0.43,1
81,17.19,0.77,0.43,1
81,24.13,-0.1,0.43,1
81,16.7,0.56,0.43,1
81,20.17,0.97,0.43,1
81,15.98,0.91,0.43,1
81,23.04,0.63,0.43,1
81,22.05,1.06,0.43,1
81,10.51,-0.48,0.43,1
81,21.45,0.41,0.43,1
81,1.14,-0.73,0.43,1
81,18.74,0.52,0.43,1
81,16.44,0.04,0.43,1
81,7.75,0.2,0.43,1
81,14.44,0.93,0.43,1
81,1.7,0.47,0.43,1
81,9.26,0.54,0.43,1
81,18.75,0.1,0.43,1
81,19.49,0.31,0.43,1
81,17.47,0.11,0.43,1
81,3.35,0.25,0.43,1
81,18.12,0.79,0.43,1
81,22.08,0.56,0.43,1
81,3.25,0.61,0.43,1
81,8.53,0.64,0.43,1
81,24.25,0.06,0.43,1
81,14.76,1.28,0.43,1
81,24.48,0.56,0.43,1
81,2.87,-1.05,0.43,1
81,16.24,0.84,0.43,1
81,22.52,0.93,0.43,1
81,11.76,-0.19,0.43,1
81,24.48,0.03,0.43,1
81,9.94,0.37,0.43,1
81,23.06,0.93,0.43,1
81,9.57,0.75,0.43,1
81,8.65,0.08,0.43,1
81,17.8,0.39,0.43,1
81,-0.99,0.54,0.43,1
81,16.65,0.17,0.43,1
81,18.41,-0.22,0.43,1
82,11.88,0.51,-0.17,0
82,14.28,-1.07,-0.17,0
82,3.71,-0.46,-0.17,0
82,23.05,0.63,-0.17,0
82,18.07,-0.04,-0.17,0
82,1.43,-0.77,-0.17,0
82,7.58,-0.52,-0.17,0
82,24.11,0.26,-0.17,0
82,23.42,-0.8,-0.17,0
82,7.26,-0.08,-0.17,0
82,0.44,0.25,-0.17,0
82,12.34,-0.14,-0.17,0
82,6.04,-0.06,-0.17,0
82,10.58,0.53,-0.17,0
82,18.23,0.33,-0.17,0
82,10.19,-0.98,-0.17,0
82,19.16,0.83,-0.17,0
82,9.22,-0.55,-0.17,0
82,20.15,-0.65,-0.17,0
82,7.13,-1.2,-0.17,0
82,3.93,-1.17,-0.17,0
82,16.72,-0.65,-0.17,0
82,20.91,0.97,-0.17,0
82,22.41,0.07,-0.17,0
82,24.55,-0.47,-0.17,0
82,21.58,-0.66,-0.17,0
82,16.51,-0.12,-0.17,0
82,11.53,-0.37,-0.17,0
82,16.2,0.75,-0.17,0
82,22.11,-0.51,-0.17,0
82,23.77,0.01,-0.17,0
82,4.04,-0.82,-0.17,0
82,9.23,-0.81,-0.17,0
82,8.28,-0.75,-0.17,0
82,17.09,0.01,-0.17,0
82,13,-0.45,-0.17,0
82,22.37,0.59,-0.17,0
82,11.28,1.09,-0.17,0
82,11.11,-0.85,-0.17,0
82,2.22,-0.94,-0.17,0
82,19.52,-0.07,-0.17,0
82,16.21,-0.31,-0.17,0
82,13.88,-0.08,-0.17,0
82,0.61,0.2,-0.17,0
82,11.12,-0.35,-0.17,0
82,23.53,0.89,-0.17,0
82,8.39,-1.14,-0.17,0
82,9.06,0.25,-0.17,0
82,14.7,-0.27,-0.17,0
82,15.76,0.57,-0.17,0
82,0.72,0.18,-0.17,0
82,15.06,-0.08,-0.17,0
82,4.07,0.02,-0.17,0
82,11.9,0.13,-0.17,0
82,5.92,-0.59,-0.17,0
82,9.31,-0.36,-0.17,0
82,23.32,-0.11,-0.17,0
83,22.59,0.29,0.03,1
83,7.63,-0.95,0.03,1
83,8.49,-0.76,0.03,1
83,4.68,0.48,0.03,1
83,14.87,-0.24,0.03,1
83,23.38,0.15,0.03,1
83,22.07,1.26,0.03,1
83,5.19,0.81,0.03,1
83,4.53,1.07,0.03,1
83,3.42,-0.62,0.03,1
83,8.03,-0.05,0.03,1
83,6.55,-0.84,0.03,1
83,12.13,0.09,0.03,1
83,4.28,-0.51,0.03,1
83,15.03,0.05,0.03,1
83,22.92,0.29,0.03,1
83,13.33,1.25,0.03,1
83,16.64,-0.75,0.03,1
83,20.91,-0.77,0.03,1
83,12.53,-0.09,0.03,1
83,10.53,-0.58,0.03,1
83,17.99,0.87,0.03,1
83,17.39,-0.87,0.03,1
83,19.76,-0.87,0.03,1
83,13.84,-0.53,0.03,1
83,19.86,-0.2,0.03,1
83,8.53,-0.29,0.03,1
83,22.97,-0.38,0.03,1
83,16.72,0.15,0.03,1
83,19.31,-0.36,0.03,1
83,9.12,0.3,0.03,1
83,4.29,-0.69,0.03,1
83,8.51,1.26,0.03,1
83,12.44,0.92,0.03,1
83,13.51,1.51,0.03,1
83,8.37,-1.54,0.03,1
83,10.52,0.48,0.03,1
83,10.96,-0.32,0.03,1
83,18.27,1.3,0.03,1
83,17.39,1.42,0.03,1
83,23.28,-0.04,0.03,1
83,22.23,-0.47,0.03,1
83,20.79,-1.21,0.03,1
83,23.28,0.68,0.03,1
83,23.28,0.22,0.03,1
84,10.7,-0.19,0.43,1
84,14.91,0.06,0.43,1
84,23.25,1.06,0.43,1
84,15.32,0.27,0.43,1
84,0.26,-1.33,0.43,1
84,5.9,1.51,0.43,1
84,23.79,1,0.43,1
84,10.48,-0.5,0.43,1
84,16.75,-0.37,0.43,1
84,18.18,1.12,0.43,1
84,6.09,-0.1,0.43,1
84,16.27,1.09,0.43,1
84,10.99,0.65,0.43,1
84,21.1,0.63,0.43,1
84,23.03,-0.78,0.43,1
84,22.54,0.2,0.43,1
84,12.41,0.86,0.43,1
84,8.17,0.79,0.43,1
84,10.37,0.7,0.43,1
84,23.88,0.79,0.43,1
84,15.75,0.33,0.43,1
84,17.77,0.23,0.43,1
84,15.83,1.07,0.43,1
84,-2.83,0.09,0.43,1
84,4.62,0.53,0.43,1
84,22.89,0.65,0.43,1
84,6.97,-0.89,0.43,1
84,17.9,1.42,0.43,1
84,9.74,0.83,0.43,1
84,11.89,0.48,0.43,1
84,10.49,-0.84,0.43,1
84,13.44,0.76,0.43,1
84,8.95,0.66,0.43,1
84,18.77,0.85,0.43,1
84,17.97,0.46,0.43,1
84,18.45,0.58,0.43,1
84,21.32,-0.16,0.43,1
84,12.88,1.12,0.43,1
84,21.28,0.25,0.43,1
84,17.11,0.29,0.43,1
84,14.86,1.33,0.43,1
84,11.14,-0.39,0.43,1
84,0.98,-0.65,0.43,1
84,13.14,0.43,0.43,1
84,7.97,0.18,0.43,1
84,24.07,0.58,0.43,1
84,15.41,0.32,0.43,1
84,9.9,0.5,0.43,1
84,12.34,0.89,0.43,1
84,21.53,-0.16,0.43,1
84,11.29,0.84,0.43,1
84,12.33,0.76,0.43,1
84,13.81,-0.3,0.43,1
84,23.05,1.51,0.43,1
84,5.81,0.03,0.43,1
84,17.27,0.83,0.43,1
84,0.77,-0.47,0.43,1
84,4.68,0.71,0.43,1
84,14.8,0.47,0.43,1
84,21.51,1.2,0.43,1
84,8.23,0.66,0.43,1
85,19.2,0.43,0.04,1
85,13.75,-0.84,0.04,1
85,12.43,-0.07,0.04,1
85,11.87,0.5,0.04,1
85,13.29,-1.23,0.04,1
85,0.83,0.3,0.04,1
85,18.8,0.5,0.04,1
85,13.09,-0.3,0.04,1
85,21.36,0.38,0.04,1
85,8.26,-0.24,0.04,1
85,17.25,-0.53,0.04,1
85,9.76,-0.66,0.04,1
85,20.77,0.5,0.04,1
85,15.9,-0.08,0.04,1
85,23.91,0.32,0.04,1
85,24.08,1.18,0.04,1
85,12.85,-0.5,0.04,1
85,14.65,-0.9,0.04,1
85,14.48,-0.95,0.04,1
85,14.68,0.35,0.04,1
85,14.97,-0.82,0.04,1
85,3.27,-0.32,0.04,1
85,12.15,-0.51,0.04,1
85,17.19,-0.72,0.04,1
85,22.83,0.65,0.04,1
85,8.34,-0.68,0.04,1
85,12.43,-0.04,0.04,1
85,10.32,0.77,0.04,1
85,7.14,-0.69,0.04,1
85,20.5,0.59,0.04,1
85,10.67,-0.45,0.04,1
85,9.06,0.09,0.04,1
85,15.66,0.2,0.04,1
85,7.73,0.51,0.04,1
85,23.53,0.63,0.04,1
85,18.49,-0.98,0.04,1
85,-1.47,-0.63,0.04,1
85,18.71,0.44,0.04,1
85,9.48,0.79,0.04,1
85,13.27,0.13,0.04,1
85,19.95,0.13,0.04,1
85,12.01,1.08,0.04,1
85,17.22,-0.44,0.04,1
85,10.39,-0.47,0.04,1
85,10.82,0.01,0.04,1
85,12.55,-0.31,0.04,1
85,15.37,0.26,0.04,1
85,22.47,0.92,0.04,1
85,8.65,0.57,0.04,1
85,21.79,-0.89,0.04,1
85,18.24,1.13,0.04,1
85,13.71,1.12,0.04,1
85,18.35,1.39,0.04,1
86,2.08,-1.12,-0.32,1
86,5.8,0.39,-0.32,1
86,6.04,-0.53,-0.32,1
86,9.89,1.4,-0.32,1
86,11.62,0.18,-0.32,1
86,5.36,-0.71,-0.32,1
86,14.63,-0.02,-0.32,1
86,4.15,-1.24,-0.32,1
86,6.71,-0.94,-0.32,1
86,17.51,-0.72,-0.32,1
86,21.23,-0.35,-0.32,1
86,9.54,-1.37,-0.32,1
86,-1.41,-1.76,-0.32,1
86,8.39,-1.28,-0.32,1
86,21.39,1.25,-0.32,1
86,17.16,0.47,-0.32,1
86,7.34,-0.12,-0.32,1
86,2.41,-0.08,-0.32,1
86,17.04,-0.86,-0.32,1
86,14.66,-0.17,-0.32,1
86,15.79,-0.43,-0.32,1
86,16.48,-0.2,-0.32,1
86,20.99,-0.8,-0.32,1
86,8.79,0.02,-0.32,1
86,8.33,0.87,-0.32,1
86,24.48,0.68,-0.32,1
86,13.33,0.8,-0.32,1
86,11.34,-0.28,-0.32,1
86,16.77,1.18,-0.32,1
86,21.63,-0.33,-0.32,1
86,17.92,-0.3,-0.32,1
86,16.78,-0.26,-0.32,1
86,13.7,0.27,-0.32,1
86,3.42,-0.6,-0.32,1
86,4.46,-0.16,-0.32,1
86,8.12,-0.67,-0.32,1
86,17.93,-0.77,-0.32,1
86,1.29,-0.03,-0.32,1
86,14.84,0.84,-0.32,1
86,6.86,-0.38,-0.32,1
86,14.87,-0.28,-0.32,1
86,14.73,0.19,-0.32,1
86,5.08,-0.56,-0.32,1
86,14.49,-1.13,-0.32,1
86,-0.49,-1.04,-0.32,1
86,10.08,-0.51,-0.32,1
86,17.57,-1.01,-0.32,1
86,5.66,-0.8,-0.32,1
86,15.64,-0.84,-0.32,1
86,-1.56,-0.71,-0.32,1
86,6.66,-0.9,-0.32,1
86,11.63,-1.18,-0.32,1
87,8.53,-1.31,-1.19,0
87,13.45,-0.83,-1.19,0
87,10.81,-1.5,-1.19,0
87,0.59,-1.77,-1.19,0
87,-2.25,-1.03,-1.19,0
87,2.63,-0.44,-1.19,0
87,-2.55,-1.12,-1.19,0
87,3.28,-1.43,-1.19,0
87,2.43,-0.86,-1.19,0
87,12.77,-1.76,-1.19,0
87,4.89,-1.45,-1.19,0
87,7.08,-1.36,-1.19,0
87,5.81,-1.85,-1.19,0
87,5.04,-1.65,-1.19,0
87,-2.22,-1.36,-1.19,0
87,6.52,-0.59,-1.19,0
87,-2.72,-1.12,-1.19,0
87,0.19,-1.95,-1.19,0
87,0.96,0.05,-1.19,0
87,6.37,-1.61,-1.19,0
87,4.42,-0.77,-1.19,0
87,3.95,-2.08,-1.19,0
87,2.57,-1.49,-1.19,0
87,19.42,-0.84,-1.19,0
87,7.09,-0.99,-1.19,0
87,2.76,-0.9,-1.19,0
87,3.73,-0.21,-1.19,0
87,-0.75,-0.89,-1.19,0
87,-2.83,-1.58,-1.19,0
87,1.05,-0.08,-1.19,0
87,9.39,-1.31,-1.19,0
87,2.62,-1.37,-1.19,0
87,1.08,-1.12,-1.19,0
87,7.72,-1.24,-1.19,0
87,5.31,-1.54,-1.19,0
87,0.57,-0.99,-1.19,0
87,10.3,-1.91,-1.19,0
88,4.98,-0.55,0.18,0
88,9.73,0.32,0.18,0
88,21.5,-0.73,0.18,0
88,11.64,0.02,0.18,0
88,4.86,-0.17,0.18,0
88,17.53,0.5,0.18,0
88,0.15,-0.5,0.18,0
88,17.72,0.52,0.18,0
88,1.29,0.61,0.18,0
88,3.08,0.76,0.18,0
88,18.03,1,0.18,0
88,10.65,-0.54,0.18,0
88,20,-0.3,0.18,0
88,11.59,1.15,0.18,0
88,17.42,-0.17,0.18,0
88,17.06,0.85,0.18,0
88,9.41,0.34,0.18,0
88,22.79,1.15,0.18,0
88,15.46,-0.19,0.18,0
88,18.33,0.98,0.18,0
88,13.01,0.27,0.18,0
88,7.42,-0.53,0.18,0
88,14.7,-0.35,0.18,0
88,10.93,0.74,0.18,0
88,22.54,1.12,0.18,0
88,21.14,0.82,0.18,0
88,5.5,-2.33,0.18,0
88,17.29,0.49,0.18,0
88,15.63,-0.32,0.18,0
89,5.96,-1.83,-0.67,0
89,0.84,-1.48,-0.67,0
89,5.27,-1.07,-0.67,0
89,17.43,-0.23,-0.67,0
89,10.49,0.29,-0.67,0
89,0.37,-0.82,-0.67,0
89,12.52,-0.23,-0.67,0
89,2.87,-0.72,-0.67,0
89,12.48,-0.05,-0.67,0
89,14.21,-0.72,-0.67,0
89,19.6,-0.59,-0.67,0
89,6.71,-0.52,-0.67,0
89,3.9,-0.27,-0.67,0
89,1.27,-1.77,-0.67,0
89,11.18,-0.92,-0.67,0
89,-1.6,-0.78,-0.67,0
89,14.17,-1.02,-0.67,0
89,2.04,-0.57,-0.67,0
89,7.12,-0.69,-0.67,0
89,5.44,0.18,-0.67,0
89,6.44,-0.04,-0.67,0
89,3.78,-1.49,-0.67,0
89,5.03,-1.02,-0.67,0
89,3.28,-0.01,-0.67,0
89,10.99,-0.68,-0.67,0
90,5.7,0.33,0.19,0
90,1.07,-0.77,0.19,0
90,13.43,-0.24,0.19,0
90,13.7,-0.24,0.19,0
90,11.8,1.31,0.19,0
90,14.66,0.82,0.19,0
90,18.88,-0.19,0.19,0
90,2.19,-0.09,0.19,0
90,5.19,0.44,0.19,0
90,19.49,0.33,0.19,0
90,7.38,0.18,0.19,0
90,9.74,0.88,0.19,0
90,11.15,0.69,0.19,0
90,16.25,1.21,0.19,0
90,7.78,0.07,0.19,0
90,19.36,-1.08,0.19,0
90,15.58,0.79,0.19,0
90,15.67,1.26,0.19,0
90,15.11,-1.12,0.19,0
90,11.93,-0.66,0.19,0
90,6.03,-0.89,0.19,0
90,23.19,-0.31,0.19,0
90,1.58,0.08,0.19,0
90,2.27,0.02,0.19,0
90,16.84,0.31,0.19,0
90,16.69,0.69,0.19,0
90,13.65,0.78,0.19,0
90,5.83,0.07,0.19,0
